i,t,K,L,M,R,L_lag,K_lag,M_lag
10,7,2.377782480652786e-10,3.2572362748668303e-10,1.3065782070872868e-10,4.30220109547663e-10,4.1314551303930765e-6,3.015962245186946e-6,8.269461267628991e-8
11,7,0.013405947044411263,0.018364311019741456,0.11838881631140061,0.3344625092951455,5.430600635113818,3.9643384636330867,8.09961620141289
12,7,3100.9781748871433,4247.91530806458,1367.7403515861752,2801.4588768122135,192568.57215566633,140575.05767363642,3519.5903327589144
13,7,1.5920548618511253e-7,2.180897071028939e-7,9.21093204165609e-8,2.5083250069619363e-7,9.919792037445385e-8,7.241448187335131e-8,5.379612653835506e-8
14,7,74.2137380436434,101.66265485430604,148.78832061191878,413.51482983706825,1.6024468642304341,1.1697862108882169,3.228691078828821
15,7,2.1549264281560324e-7,2.951954011172647e-7,2.724828729040705e-8,5.7721576118721074e-8,2.0875804618274662e-7,1.5239337371340504e-7,3.208040007470207e-8
16,7,0.2481790427258369,0.33997129140525606,0.11886956383330992,0.20784006466409588,0.16800694402397415,0.12264506913750113,0.20577163691265138
17,7,6476.869700816375,8872.424247693665,1088.9071774257827,2620.184198929843,5126.814369880134,3742.574490012498,8936.62191890791
18,7,3.066354359427189e-5,4.2004854238728615e-5,1.0698392243360632e-5,2.1337272925242965e-5,2.9820754814317526e-4,2.1769151014451794e-4,9.553645959327057e-5
19,7,0.029433513326434874,0.04031988126908887,0.023587689128978483,0.05046916639306622,0.006882627344691942,0.005024317961625118,0.032372822353267355
20,7,0.004173693046606553,0.005717387735077469,3.524327730766107e-4,0.0011024317707719826,7.527934983614898e-5,5.495392538038875e-5,1.5165489403590836e-4
21,7,7.901282901784236,10.82367520792361,22.841039768955998,58.186269409229006,0.41812996006668046,0.30523487084867673,2.777862298287076
22,7,2.3993776885541825e-5,3.2868187514440855e-5,0.0012733007368184086,0.0034139056205961535,0.001371535042752877,0.0010012205812096003,1.921584075420878e-5
23,7,0.5526620968767987,0.7570713655846557,0.21946459212448413,0.5365648371288038,1.092395305072121,0.7974485727026482,0.14500080696505319
24,7,1.3032476421503307e-6,1.785270742671686e-6,1.4000906775151814e-6,3.7041996866869708e-6,4.6256735350816717e-7,3.3767416806096203e-7,2.72728384317603e-7
25,7,6.916813235455716e-5,9.47508662391194e-5,2.3261351609609715e-4,4.6993140292902314e-4,2.5713846317655423e-6,1.8771107811888458e-6,8.776405140898594e-6
26,7,0.045982483002817695,0.06298970274358588,0.0064717324732991785,0.02082335035184198,0.010084457280095212,0.007361653814469505,0.08255865202075582
27,7,0.011254934775102943,0.015417718870004031,0.004778372109495755,0.010459994470224991,0.014568759278044751,0.010635194272972668,0.0033680173507310363
28,7,0.23486053416253239,0.3217267591267567,0.07668912171306987,0.15192608411472636,0.02236841296801584,0.01632894146665156,0.051265385778618736
29,7,0.005040824694757293,0.006905239307886702,0.003260470830157824,0.01007287249935165,0.012417360768087922,0.009064673360704182,0.006758921547520813
30,7,1.1918979873432118,1.632736968963304,2.6667764467055424,5.6609489474620895,10.348796758261393,7.554621633530817,0.695167756305033
31,7,1.3992729615009212e-5,1.9168122760286593e-5,3.706925354062581e-5,9.198036721228304e-5,5.006386987392994e-6,3.6546625007968855e-6,3.36092902010631e-6
32,7,0.21802079347641226,0.29865862120056474,0.7541305155033042,1.8123607156494719,0.4861611714515275,0.3548976551596151,0.11912568144057861
33,7,4.050323351825877e-6,5.548388153186133e-6,1.2266983343977135e-6,3.4715768966721155e-6,1.511847524832594e-4,1.1036486931277937e-4,2.6758088364714635e-4
34,7,7666104128.907866,10501512505.353241,8717447891.197956,22521148677.69674,8736240.428517073,6377455.512817464,1819959457.9544768
35,7,0.0012920451415855787,0.0017699248514870941,0.001771031871923559,0.0051856108920593025,0.03835256732835236,0.027997374149697225,0.001573097928114545
36,7,3.9813941818144156e-4,5.453964632622487e-4,0.0011324559909932947,0.002681488723066664,3.078991014882473e-5,2.247663440864205e-5,2.8561526345003644e-4
37,7,825.1477699475834,1130.3394108871005,91.96685588372534,240.6729621609766,47.249911175816614,34.492435158346126,53.92071724468125
38,7,0.25064642095432815,0.34335126158127144,0.026869565567294716,0.057573697163062626,0.24104823504578035,0.17596521158341966,0.33999714441964435
39,7,7.094727404793899,9.718804664101231,0.9288956996084552,2.3682691135790863,43.94104910984641,32.07696585018788,10.769884514842962
40,7,10.294379420183649,14.10188961668993,8.246425333629217,17.620420070052294,41.084583089980264,29.99174565568559,56.9911826571936
41,7,183444194.9521771,251293417.74270838,121942994.05474469,267668164.50830305,100359574.844868,73262489.63675365,637267890.593428
42,7,2472998.4787464463,3387669.148967735,13463013.532287003,32134438.727329377,5369.493892987004,3919.730541880513,62439.507605235805
43,7,2.5140439351087016,3.4438958015187695,14.002004894326758,38.80739364500384,0.2926080454751657,0.21360387319687096,0.5225020010293961
44,7,0.006969589825085154,0.009547383322034458,7.927412465103184e-4,0.0016423036092346383,0.2858394132619534,0.20866277168122596,0.3743388680071948
45,7,0.011429248692209824,0.015656505057821676,0.09983936195480342,0.2766673818661327,0.0011342618654727097,8.28011161795078e-4,0.0031744121205847494
46,7,15.576422870137526,21.337565575530856,2.0061007747191466,4.926862273714239,2967.019663266738,2165.9243541847186,437.47971193857916
47,7,31.51480096575484,43.17096022706143,149.82981238968634,466.18572933064905,60.052376358633154,43.838234741802204,20.193565951815664
48,7,3.303566132053179e-10,4.5254330576070953e-10,3.362239626338123e-11,8.000583978637675e-11,5.351655147575272e-9,3.9067082577299485e-9,9.033187761961685e-10
49,7,1.0877791255946002e-5,1.4901083912254798e-5,6.849680358459977e-6,1.615982015819747e-5,7.977432616321423e-6,5.823525809914639e-6,2.777050403223173e-6
50,7,1.0454978588516379e-6,1.4321888477419699e-6,4.954863716457635e-7,1.2980713499184207e-6,3.702412922662977e-6,2.702761433543973e-6,2.881639458856555e-6
51,7,0.15842599339566935,0.21702190876119087,0.20087546079680546,0.5433766140143622,0.02691626154449085,0.01964887092747832,0.009283060586209394
52,7,122.63833267216145,167.99771598926228,25.356960220169388,56.60428429614352,697.4825228658536,509.16224169207317,217.2376179964214
53,7,0.24457901178347605,0.3350397421691453,5.09644917900662,12.218069328849055,0.25330673510596863,0.1849139166273571,0.38379939504565114
54,7,68392.53014185755,93688.39745459938,1149766.1464356098,2863649.8107458143,191542.09774398454,139825.7313531087,37479.36992335264
55,7,4.788420252333599,6.559479797717259,145.72325516822454,341.44881088429855,0.27047593379077955,0.19744743166726908,1.437989718440393
56,7,0.0774419015307391,0.10608479661745082,0.004694247432056162,0.009438990293835022,0.42865512378682696,0.31291824036438365,0.6038099309444986
57,7,3.309171185005902,4.533111212336852,0.2584087589896334,0.5808625723331278,8.237326932810074,6.013248660951354,4.365760967673907
58,7,0.00995117779240214,0.013631750400550879,9.483790581136173e-4,0.0029810095398359357,4.545870556090639,3.3184855059461666,1.2174107108735133
59,7,0.04771590302083295,0.0653642507134698,0.01569129447844673,0.03482229906123978,0.049102106810456805,0.035844537971633464,0.006404633031081573
60,7,0.0863666658595665,0.11831050117748836,0.11724270983356441,0.3702155307298537,0.871019036007578,0.635843896285532,0.8000001197850599
61,7,1.1447696277040719e-5,1.568177572197359e-5,3.870707298118178e-5,1.2207932262666964e-4,2.3597971151664466e-4,1.7226518940715059e-4,2.4577177865634888e-5
62,7,7.355753050721412e-4,0.0010076374042084126,0.0027384889765923797,0.005440841495669703,9.025137462827129e-4,6.588350347863803e-4,4.5052925263256187e-4
63,7,3.084701707174579e-6,4.225618776951478e-6,1.9649993503855442e-5,4.4711763173204136e-5,6.54695531745883e-6,4.779277381744945e-6,9.024738523690228e-6
64,7,41.154819305417185,56.376464801941346,8.306422963604254,16.085445419598308,1519.2323359903107,1109.0396052729268,2000.6232963573975
65,7,0.004178760808034072,0.005724329874019277,0.0034867239781396233,0.009871184649298903,3.408339570754007e-5,2.488087886650425e-5,5.11438602199152e-4
66,7,23130.543516306076,31685.67604973435,161907.08655168064,339601.7218877681,57245.66451602037,41789.33509669487,266108.6620560713
67,7,295881.31766302156,405316.87351098843,137344.3975480361,291642.2326008231,7175181.41045122,5237882.429629391,1166319.3294434382
68,7,0.0880973461194821,0.12068129605408508,0.5291896564883044,1.0072815785809148,0.03733033562299861,0.027251145004788986,0.006578214405723915
69,7,5.123382907221658e-6,7.01833274961871e-6,3.123299241520589e-5,7.269586550145259e-5,3.6409663787253136e-6,2.657905456469479e-6,8.327511103925098e-7
70,7,50409795.13484852,69054513.88335414,95635828.2286457,314466230.91174763,445310751.1569025,325076848.3445388,187186522.20819947
71,7,0.06774109147414997,0.09279601571801366,0.05610069466546689,0.13742320395428934,0.20647656054345087,0.15072788919671914,0.7022177319424633
72,7,8.001617947748256e-8,1.0961120476367475e-7,7.476224447240166e-9,1.4251700090189973e-8,4.4039703284590367e-7,3.2148983397750967e-7,3.0256100214518964e-8
73,7,0.019918373803756065,0.02728544356678913,0.01488549520237731,0.03207452524895342,0.022528825364204856,0.016446042515869546,0.08577388617630825
74,7,4.128548248626109,5.655545546063164,8.40531392783851,22.234294764323,1.044405335256971,0.7624158947375889,0.7083121371171526
75,7,6.09013908754661e-5,8.342656284310425e-5,8.69495547697734e-5,2.1746063153766743e-4,2.685343642185933e-4,1.960300858795731e-4,2.556444778206895e-5
76,7,3.07486006659399e-6,4.212137077526014e-6,3.2326319927669e-6,6.414402773018067e-6,4.1058758144049883e-7,2.9972893445156417e-7,2.5256679805117315e-7
77,7,1.1468311092521775,1.5710015195235307,8.141002606394188,18.486361747953374,0.04047416436251751,0.02954613998463778,0.03144341171187654
78,7,0.015740929702999423,0.021562917401369074,0.024183741574523986,0.050834977327673954,1.722968702351417e-4,1.2577671527165345e-4,2.3610599324365653e-4
79,7,0.03571363274828095,0.04892278458668624,0.01671946387609336,0.036405863277944386,23.504093765731156,17.157988448983744,6.759659375723738
80,7,2.0933716870626156,2.8676324480309803,0.3786266873750111,0.9785536226865144,0.7884203554038159,0.5755468594447857,0.26334833817775244
81,7,2.2219336774722467,3.043744763660612,1.311422624942387,3.861085361099049,103.14789632834666,75.29796431969307,31.011264757822072
82,7,0.44117986158674444,0.6043559747763623,0.408891924050393,0.724846025062501,0.01969448849601058,0.014376976602087723,0.07628754518094244
83,7,205237.51842294948,281147.2855108897,165110.52722434298,368079.2477358599,18105.488629683743,13217.006699669133,25780.261082803438
84,7,8.174614097498768e-5,1.1198101503422969e-4,9.049618381690915e-6,2.12860983262575e-5,2.6249376716347267e-7,1.9162045002933504e-7,1.5391956981478065e-6
85,7,0.010741264912322215,0.014714061523729062,0.002438860663552757,0.005209679160117236,0.013386578094238114,0.009772202008793822,0.0023770458988789677
86,7,1.0329626185077702e-4,1.4150172856270825e-4,1.7373982415986314e-4,3.382693247577224e-4,3.264687103231809e-5,2.3832215853592204e-5,3.801384097829682e-5
87,7,0.002850263653348313,0.0039044707580113878,0.014434976229338693,0.025121221812109334,0.052037199193255355,0.03798715541107641,0.015287281212900973
88,7,59.50348219253823,81.51161944183319,6.9419105655045366,14.647645948525936,48.206441531400294,35.19070231792222,9.862896803721716
89,7,0.05294690411814785,0.07253000564129843,0.0036106395302707987,0.006316480066150443,2.830920528250871,2.0665719856231357,0.12722671876715053
90,7,8.897491183785869,12.188344087377903,3.225007065729602,6.621353274098295,0.0021042718214301375,0.0015361184296440002,0.06106667642423388
91,7,1748.1679815642212,2394.7506596770154,12213.275232021737,34657.97622353245,55.90231784177567,40.80869202449624,695.3130510670111
92,7,6.428341009509961e-9,8.80594658836981e-9,1.242125568899916e-9,2.3645641900624e-9,2.8412130039396104e-7,2.0740854928759157e-7,1.8067671025317518e-8
93,7,2.240197988074553e-9,3.0687643672254157e-9,1.2520875850699078e-9,3.859568779109043e-9,9.553052654833571e-9,6.9737284380285066e-9,3.2539683718151205e-10
94,7,2.430951169870189e-4,3.330070095712588e-4,1.3383238739777989e-4,2.305007892826029e-4,0.008613954512888527,0.006288186794408624,3.869498745465184e-4
95,7,366329.4033262292,501821.10044688935,253868.0803034344,663748.3280780268,4887.149285328454,3567.618978289772,3738.0923246271386
96,7,95.69701135243503,131.09179637319866,23.95983352154402,62.39635870172022,1510.2665687861722,1102.4945952139058,1967.0962708915288
97,7,1.418691121997432e-4,1.9434124958868932e-4,1.8612642748276373e-5,5.08345268839098e-5,4.0422590641934873e-4,2.950849116861246e-4,8.793658489770198e-6
98,7,2.4092518303616748e-4,3.300344973098185e-4,1.2928146946434527e-4,2.345243794719747e-4,4.1319830999232704e-4,3.016347662943987e-4,1.6065901112142687e-4
99,7,276.4535482688516,378.70349077924874,50.24767718085413,95.89152051089289,438441.4422413374,320062.2528361763,6716.708988733888
100,7,2.1347716707580545e-4,2.9243447544630884e-4,5.819655046893677e-5,1.0852264980912185e-4,4.6566631591444015e-5,3.399364106175413e-5,6.985982805237233e-5
101,7,0.010807603067123282,0.014804935708388057,0.008808345206616752,0.02101062695642562,0.15760536970491165,0.1150519198845855,0.04925937380978253
102,7,4.592690651778655e-5,6.291357057231034e-5,2.8842184794231627e-5,6.981723223157945e-5,1.6538338391570786e-5,1.2072987025846674e-5,8.388464622345563e-6
103,7,1.0556812469380474,1.4461386944356813,0.48287289126915534,1.3168237744371019,5.225560577452592,3.814659221540392,3.893853564562246
104,7,7.428461004572702,10.175973978866715,201.63238438957345,452.07349031645595,22.830997253395005,16.666627994978352,16.36976230970013
105,7,1.2879291115416221e-6,1.7642864541666056e-6,6.510425310270828e-8,1.4933224602193264e-7,1.245122375957795e-4,9.089393344491903e-5,4.24537668393539e-6
106,7,9.467466906786809e-4,0.0012969132749023025,6.512205750958805e-4,0.0015177086389489712,2.8917847646350606e-6,2.1110028781835942e-6,3.724801596294521e-7
107,7,0.005722325943764083,0.007838802662690525,0.5153346143721871,1.1782449423895354,0.001811778753553639,0.0013225984900941564,0.0032049815807478356
108,7,2.4676597757450264e-5,3.380355857184968e-5,8.321886193064082e-6,1.747982697333936e-5,3.1489141636689264,2.2987073394783164,0.0012704425490037926
109,7,19.337206239573526,26.489323615854143,45.87226848043873,118.8361618084409,1070033.3488275982,781124.3446441466,222080.82533487098
110,7,4.3144074616547706e-14,5.910147207746262e-14,4.084367014651101e-15,9.662305261549736e-15,3.507950172136178e-10,2.56080362565941e-10,2.0664618160320486e-12
111,7,2.835837783299259e-4,3.884709292190766e-4,2.3721738310564968e-4,6.20664300932922e-4,2.991867712375476e-4,2.1840634300340976e-4,7.317463850868976e-5
112,7,0.7543217915560455,1.0333175226795144,0.27767176653298786,0.588604761904868,6.477393502364529,4.728497256726106,0.6469508297997838
113,7,11.861802755010341,16.24904486987718,315.2258324496089,892.5409946831597,406.1721993653811,296.5057055367282,98.64052401921435
114,7,0.013879034632385793,0.019012376208747662,0.01309668802864241,0.0308452027722216,1.045327509033087,0.7630890815941535,0.099857834396894607
115,7,8.375358414794391,11.473093718896427,1.7005715821885614,5.313797582404457,748.2163808061546,546.1979579884928,38.71084949122257
116,7,2.9804253953688676e-5,4.0827745142039285e-5,1.754747349448645e-6,3.947000892042733e-6,5.2510843798733004e-5,3.833291597307509e-5,2.189672154467901e-5
117,7,0.0011425639017764477,0.0015651560298307503,0.0015592679110379554,0.003593535092577035,0.01296912982375021,0.009467464771337654,8.702576410800537e-4
118,7,0.027181435037011713,0.037234842516454404,0.13845853861966292,0.3022064091958875,0.14028360739950846,0.10240703340164117,0.09722511694166217
119,7,3.1766690521060466e-9,4.35160144124116e-9,1.5828903551017018e-9,3.7124727467237123e-9,4.1938716633785925e-10,3.0615263142663727e-10,1.8543674104539503e-10
120,7,0.9482855528749679,1.2990213053081752,1.344258107755096,4.237383445301922,0.0015880350895614765,0.0011592656153798777,0.00973871826251842
121,7,4.16827700470726e-6,5.709968499598987e-6,5.832712968166597e-6,1.2581999157040303e-5,0.017227285063125878,0.012575918096081891,0.004098292461279806
122,7,1.073994612947245e-5,1.4712254971880068e-5,1.674596908324027e-5,3.872606396263567e-5,0.0025135207757798496,0.00183487016631929,3.3873896934095436e-5
123,7,5.105965977498932e-4,6.994473941779359e-4,1.235436846707934e-4,2.9786616193644395e-4,0.0020398444858396522,0.001489086474662946,7.912042801157126e-4
124,7,0.32665698079857863,0.4474753161624365,1.0160174922173828,2.2286860537284827,1.0397704026975187,0.7590323939691886,0.14850425832027753
125,7,1.4420412761253406e-10,1.9753990083908777e-10,1.2488403744549201e-11,2.7758393888141687e-11,3.620196446854795e-8,2.6427434062040003e-8,2.7500687890246147e-9
126,7,14.81158844303996,20.289847182246522,59.28992849060682,127.95510398724073,43.75141953209223,31.938536258427327,275.64543755045355
127,7,5.74696406386159e-8,7.872553512139165e-8,5.47358371304089e-8,1.3049177299899367e-7,3.4393307766966156e-5,2.5107114669885294e-5,1.7107969117375308e-6
128,7,1033.1825433001293,1415.3185524659307,130.00954897290214,308.2845402751435,2.9373407945306007,2.1442587800073385,50.707751341776465
129,7,2.131411526337155e-7,2.919741816900212e-7,1.0225187710987175e-8,2.1371118240431832e-8,6.381996529743939e-11,4.6588574667130756e-11,1.3743909881269898e-9
130,7,0.0011871545462821319,0.0016262391044960711,0.018321159973248936,0.055961752067680726,0.018592214538868605,0.013572316613374082,0.0027637029926818836
131,7,10756.512132180556,14734.948126274734,1871.920012359975,4650.526411366155,193055.97502339853,140930.86176708093,7752.326406895566
132,7,8.553789960350251e-4,0.0011717520493630482,8.939693948453842e-4,0.001981434643713017,0.030872490250754173,0.022536917883050546,0.0016500055893293303
133,7,0.0045441709999074886,0.00622489178069519,6.290931627436364e-4,0.001718044232870209,0.010180134021726987,0.0074314978358607005,0.002467902274246135
134,7,0.03519635807305628,0.04821418914117299,0.008100465703222329,0.01708610173157796,2.561053690818591,1.8695691942975714,0.4409650423417006
135,7,0.02840400807416869,0.038909600101600945,0.05648017982982745,0.13574146518731176,7.24675022966041e-4,5.2901276676521e-4,8.915593095587445e-4
136,7,3747.0442919743064,5132.937386266173,20847.61006564819,41982.26007814565,20338.79149385388,14847.317790513333,2412.1709672914603
137,7,7.773860735399311e-9,1.064912429506755e-8,1.4966276684564817e-8,3.9989736088208924e-8,1.0535020464888538e-10,7.690564939368632e-11,1.1389868521998235e-10
138,7,0.12065093269779288,0.16527525027094916,1.2731277765755213,2.9230771219424105,0.2990762449542981,0.2183256588166376,0.06972134616907665
139,7,2.2052949358945317e-5,3.0209519669788106e-5,6.55975682369919e-4,0.0015638810723445267,1.638291925442236e-5,1.1959531055728321e-5,1.7938433608458906e-6
140,7,36.66414008590633,50.2248494327484,9.11696425320249,22.396046720272057,2270.6389848799113,1657.5664589623352,109.90676172766584
141,7,4.444571853827972e-7,6.088454594284893e-7,2.018016750311294e-8,4.257358040105338e-8,2.9292864350407607e-8,2.1383790975797553e-8,7.188151447104761e-9
142,7,84.8094974988731,116.17739383407275,19.883557375126053,42.08434031737284,43.95071349821514,32.08402085369705,121.24761880440968
143,7,0.7019298006731918,0.9615476721550572,0.23654923898682667,0.4260451047556502,8.697412939728078,6.349111446001497,2.0405485762545696
144,7,67.1767528228325,92.02294907237328,1410.5972200309714,3343.1837374674915,380.3361000131654,277.64535300961074,16.062097189682902
145,7,10.434792836936822,14.294236762927154,7.97422246891148,21.746256541420458,8.621385736878358,6.293611587921201,0.5349213444958111
146,7,59.56343396668539,81.593745159843,2334.6893846872367,5880.1700507396845,57598.59554617199,42046.97474870556,6416.697455228771
147,7,0.004031443371672422,0.005522525166674551,0.014545441998973936,0.03224804217160441,0.19406124263310504,0.14166470712216667,0.06766579383461321
148,7,0.0037228396412048357,0.005099780330417583,0.006643836381148805,0.01217041982170852,0.049620515172473574,0.03622297607590571,0.27951813636225303
149,7,2.5815665574560888e-5,3.536392544460396e-5,2.639466740896602e-4,7.485617943686559e-4,1.3560332409858357e-05,9.899042659196601e-6,3.572275225979513e-5
150,7,0.006675958323344184,0.009145148388142718,0.001513028559745947,0.0039700649987291625,0.007930404491150171,0.005789195278539625,0.005808537403658227
151,7,8.869717693935571e-6,1.2150298210870645e-5,1.3846501200707444e-6,3.313716607103112e-6,3.6458100391368936e-6,2.661441328569932e-6,2.6394036839406914e-7
152,7,0.07343086854706271,0.10059023088638727,0.18588071871132722,0.5158119082260211,0.7910451835744156,0.5774629840093234,0.09971695276490666
153,7,9.187855102551249e-6,1.258610288020719e-5,1.5659614793652575e-5,4.210981094383379e-5,1.9723897448322446e-6,1.4398445137275386e-6,5.031809093837893e-7
154,7,3.8022048945878843e-8,5.2084998555998414e-8,7.364103808196989e-8,1.6094293481036265e-7,1.998751246512057e-9,1.4590884099538015e-9,5.599201477207067e-9
155,7,9.048275831036854e-4,0.0012394898398680623,3.878504861324875e-4,0.0011174239206882197,0.026833830374387024,0.019588696173302528,0.0036546493663771815
156,7,0.536106455764502,0.734392405156852,0.5945029486128278,1.1340963940708169,0.5592407243570106,0.4082457287806177,0.24737282981815223
157,7,765.7000054913085,1048.9041171113815,670.7167964791206,1546.500546320766,82829.81866978563,60465.76762894351,18229.362452431713
158,7,9.305614726813151e-4,0.0012747417433990617,0.0016889941245157303,0.004054775780619699,0.12686106995629426,0.0926085810680948,0.04473521971088805
159,7,0.008294913267604103,0.011362894887128909,4.6221164385750114e-4,9.475335432211716e-4,1.520086120693306e-4,1.1096628681061133e-4,5.1204588837946095e-05
160,7,7587.530147087838,10393.876913818956,4925.406857828507,12961.893882538763,140530.5648780492,102587.3123609759,671192.3118220937
161,7,0.38998857676966026,0.5342309270817264,0.8932981883038468,2.475198056277088,0.5776378667666888,0.42167564273968283,0.35411537751868233
162,7,0.4710466820602217,0.6452694274797558,2.8312376333273233,8.180121417614528,0.012166036909722674,0.008881206944097551,0.05395770001671883
163,7,0.6001342578140952,0.8221017230330072,0.05005332480759572,0.10402702257578292,0.13636810757411813,0.09954871852910624,0.16806795220776252
164,7,6.343697581949076e-5,8.689996687601474e-5,3.6443369861377306e-4,6.582962510364677e-4,2.8213405178153516e-5,2.0595785780052068e-5,2.9119920008533783e-5
165,7,0.00531310198119931,0.00727822189205385,7.195670508483633e-4,0.0013299594657902919,3.9805521764889524e-4,2.905803088836935e-4,2.61306568777196e-4
166,7,0.07102205812107636,0.09729049057681693,0.013596685827265082,0.02696366399114903,41.80852119549415,30.52022047271073,1.8380064396042473
167,7,1.5150864145557633e-6,2.07546084185721e-6,2.979396041645248e-6,8.213148367864006e-6,5.271717630651774e-6,3.848353870375795e-6,2.946587611409814e-7
168,7,3.6634172051260814,5.018379733049427,6.858314936612168,18.71256866016469,0.20515133045266104,0.14976047123044256,0.031217354737729786
169,7,4.022534018270838,5.51032057297375,1.6556381258305783,4.316222079421337,2941.4937929444272,2147.290468849432,57.66979452647742
170,7,2.5973500769994446,3.5580138041088283,0.7684928952085953,2.180818053560112,0.3632146201489577,0.26514667270873915,1.7184227366618274
171,7,0.01852746729655012,0.025380092187054958,0.00399992276126594,0.00966498523283202,2.5443776512649953e-4,1.8573956854234466e-4,3.261047820454839e-4
172,7,0.8319732972981122,1.1396894483535784,0.3709789688221685,0.9409472807895074,0.4445921966059403,0.3245523035223364,0.12997094741577392
173,7,26.08193902555564,35.728683596651564,308.48013821943243,833.4580328450262,10.727678044757095,7.831204972672679,2.3612272451008143
174,7,0.021028090763159854,0.028805603785150485,0.0064267165580291765,0.01271064832324016,0.0028900352588016186,0.0021097257389251817,0.007927473482784749
175,7,0.06739487944959363,0.09232175267067622,0.08900896687131583,0.3237031101053111,0.021480354110463954,0.015680658500638687,0.07353514514517293
176,7,0.2950431911214621,0.404168754960907,0.02945034546641602,0.06942901508093818,0.09939038766439201,0.07255498299500616,0.022868871393452544
177,7,1.3160473986226017e-4,1.8028046556473997e-4,1.1513042878780912e-5,2.4949863080673788e-5,9.642513355628236e-4,7.039034749608612e-4,1.634076181926474e-4
178,7,208.47118026945967,285.57695927323243,95.98356708952656,172.95415098879323,565.9364875854869,413.1336359374055,479.6373336523148
179,7,2.085268899144983,2.8565327385547716,20.316358668918465,52.66286426262999,0.3811158507783437,0.2782145710681909,0.06605985709558436
180,7,2.5500163532526663e-7,3.493173086647488e-7,3.712766420590493e-8,8.195247200972392e-8,1.0136683258670675e-5,7.399778778829592e-6,3.063684829412102e-6
181,7,6.756880545689584e-4,9.256000747519979e-4,0.02734658918027715,0.0864393712512945,0.06996118972539773,0.05107166849954035,0.03001594576618836
182,7,0.010406522790639453,0.01425551067210884,0.001761506114537242,0.0035373888870608022,8.90441805058017e-4,6.500225176923524e-4,8.746215201590273e-4
183,7,0.02827937484682157,0.038738869653180234,0.029738658357965228,0.07645564530657555,0.009421004375466335,0.0068773331940904245,0.023001834100104156
184,7,2.049764926651587e-5,2.8078971597966945e-5,2.0192720084945815e-4,4.932499567294269e-4,2.705821058833488e-4,1.9752493729484463e-4,1.3290801235838693e-4
185,7,6.407473852374701e-4,8.77736144160918e-4,1.709228909086927e-4,3.4456489375694546e-4,0.013699809291521436,0.010000860782810648,0.00984901115807407
186,7,0.0029919349820982004,0.004098541071367398,2.9871806342687623e-4,8.457657523797475e-4,0.001370858226879593,0.001000726505622103,0.003424183127026699
187,7,1.2515636756767022e-4,1.714470788598222e-4,1.378280175183173e-4,3.149719287674755e-4,0.0058934215958411675,0.004302197764964052,7.090721908850988e-4
188,7,13.997602467905727,19.174797901240723,0.7157395046894753,2.090554492982713,1.0632369939570114,0.7761630055886183,3.3855045382069413
189,7,0.3206114973939495,0.4391938320465062,0.11795001165032885,0.23745654104838504,2.445762913714692,1.7854069270117252,14.821664363798652
190,7,0.1108441902745014,0.1518413565404129,0.030161510648683436,0.08207477976285536,6.380348829069124,4.65765464522046,0.1722443386840471
191,7,1.773475342812276e-6,2.4294182778250356e-6,1.4158223366798579e-6,2.7105523300935726e-6,1.8975225847341531e-6,1.3851914868559318e-6,2.215517000576272e-6
192,7,0.43052622822519687,0.5897619564728724,0.05950885882807588,0.14076530631286338,4.234894993355319,3.0914733451493825,1.0622580158301418
193,7,0.4965026568370163,0.6801406258041319,0.6921421953608212,1.3850145496096835,6.612318120248602,4.82699222778148,0.8100821385688243
194,7,3.2246984309161214e-6,4.417395110844002e-6,5.626099431471803e-6,1.0408882729532693e-5,1.059995538890897e-7,7.737967433903548e-8,1.4719904451316749e-6
195,7,3.9893635619833167e-7,5.464881591757968e-7,1.7345393707424402e-6,5.6838461786833516e-06,2.5890474099303826e-10,1.8900046092491792e-10,9.081233320779911e-10
196,7,1081464.1690443687,1481457.7658142038,134638.55053722564,344579.21267001063,8308.56802104092,6065.25465535987,19402.392416175553
197,7,0.034061619482423595,0.04665975271564876,0.4655576230426333,1.0006846792104434,0.2659123055735325,0.19411598306867872,1.1578535721235226
198,7,35.68974287220928,48.890058729053806,76.95789446642274,147.20877183058886,32276.86117789794,23562.108659865495,9092.81776305589
199,7,1.3839411487204118e-8,1.8958097927676874e-8,3.5623464475674565e-9,9.001031312878927e-9,4.062401507870255e-7,2.965553100745286e-7,1.1340647732620009e-7
200,7,0.04665456812682343,0.06391036729701839,0.5567662746861742,1.4952261442384291,0.008542993386772571,0.0062363851723439764,0.003946526085110915
201,7,1036.6072245549922,1420.0098966506741,1385.468503931291,3860.0053322883714,319.8407647282728,233.48375825163913,439.64913242127614
202,7,1.19667693253575e-6,1.6392834692270546e-6,9.434393635303586e-8,2.1011527448127063e-7,6.165490822714715e-7,4.500808300581742e-7,4.353444378106051e-7
203,7,1.7314266794989392e-7,2.371817369176629e-7,3.106743847118701e-8,6.821465737678717e-8,2.2548381136811303e-8,1.646031822987225e-8,8.679085156399069e-9
204,7,157034.23970689345,215115.39685875815,139272.3512180712,394554.67849170894,35433.72798517469,25866.621429177525,300001.50433160784
205,7,1.1849784882351668,1.6232582030618725,0.2134647422606811,0.45562059495903195,9.95170812440761,7.264746930817555,1.9104425867370434
